way_id,lon,lat
319943957,-71.5314,-16.298
319943957,-71.5315,-16.298
319943957,-71.5315,-16.2981
319943957,-71.5319,-16.2984
319943957,-71.532,-16.2985
319943957,-71.532,-16.2986
319943957,-71.5321,-16.2987
319943957,-71.5321,-16.2988
319943957,-71.5322,-16.2991
319943957,-71.5323,-16.2991
319943960,-71.5177,-16.2896
319943960,-71.5176,-16.2895
319943960,-71.5176,-16.2895
319943960,-71.5175,-16.2895
319943960,-71.5174,-16.2894
319943960,-71.5173,-16.2894
319943960,-71.5172,-16.2893
319943960,-71.5171,-16.2891
319943960,-71.517,-16.289
319943961,-71.5291,-16.3097
319943961,-71.5292,-16.3096
319943961,-71.5295,-16.3094
319943961,-71.53,-16.3091
319943961,-71.5306,-16.3087
319943961,-71.5311,-16.3084
319943961,-71.5311,-16.3083
319943961,-71.5315,-16.3081
319943962,-71.523,-16.2924
319943962,-71.523,-16.2926
319943962,-71.5228,-16.2929
319943962,-71.5227,-16.293
319943962,-71.5225,-16.293
319943962,-71.5224,-16.2931
319943962,-71.5223,-16.293
319943962,-71.5222,-16.293
319943962,-71.5222,-16.2928
319943962,-71.5222,-16.2928
319943962,-71.5221,-16.2927
319943962,-71.522,-16.2927
319943962,-71.522,-16.2927
319943962,-71.5219,-16.2928
319943962,-71.5219,-16.2929
319943962,-71.5219,-16.293
319943962,-71.522,-16.2931
319943962,-71.5221,-16.2932
319943976,-71.517,-16.3061
319943976,-71.5175,-16.306
319943976,-71.5179,-16.3059
319943976,-71.5183,-16.3059
319943976,-71.5184,-16.3058
319943976,-71.5185,-16.3057
319943976,-71.5186,-16.3055
319943976,-71.5187,-16.3054
319943977,-71.5284,-16.3059
319943977,-71.5284,-16.306
319943977,-71.5283,-16.306
319943977,-71.5283,-16.3061
319943977,-71.5283,-16.3067
319943977,-71.5284,-16.3069
319943977,-71.5284,-16.307
319943977,-71.5286,-16.3072
319943977,-71.5292,-16.308
319943977,-71.53,-16.3091
319943977,-71.5307,-16.31
319943981,-71.5321,-16.3098
319943981,-71.5318,-16.3094
319943981,-71.5311,-16.3084
319943981,-71.5302,-16.3072
439075322,-71.5249,-16.3028
439075322,-71.525,-16.3031
439075322,-71.5252,-16.3035
439075322,-71.5254,-16.3039
439075322,-71.5257,-16.3044
439075322,-71.5259,-16.3048
439075322,-71.5259,-16.3049
439075322,-71.526,-16.3052
439075322,-71.526,-16.3053
439075322,-71.526,-16.3057
439075322,-71.5261,-16.3058
439075322,-71.5262,-16.3068
439075322,-71.5264,-16.3077
439075322,-71.5266,-16.3088
439075322,-71.5268,-16.3099
439075322,-71.5269,-16.3109
439075322,-71.5271,-16.3118
